date,open,high,low,close,adjusted_close,volume,warning
2024-02-08,146.97,147.61,146.42,147.22,146.8593,18241319,
2024-02-09,147.95,150.695,147.43,150.22,149.852,21877693,
2024-02-12,149.54,150.59,148.56,148.73,148.3656,17236108,
2024-02-13,146.07,148.04,145.11,146.37,146.0114,18138482,
2024-02-14,147.37,147.83,145.555,147.14,146.7795,16651824,
2024-02-15,144.46,144.76,141.88,143.94,143.5874,26724305,
2024-02-16,144.21,144.48,141.52,141.76,141.4127,21865118,
2024-02-20,140.94,143.3285,140.8,142.2,141.8516,18625589,
2024-02-21,142.64,143.98,141.91,143.84,143.4876,16499584,
2024-02-22,146.12,146.2,144.01,145.32,144.964,23024707,
2024-02-23,144.97,145.955,144.79,145.29,144.9341,14519434,
2024-02-26,143.45,143.84,138.74,138.75,138.4101,33513011,
2024-02-27,139.41,140.49,138.5,140.1,139.7568,22363981,
2024-02-28,139.1,139.28,136.64,137.43,137.0933,30628702,
2024-02-29,138.35,139.95,137.57,139.78,139.4376,35485006,
2024-03-01,139.61,140.0,137.975,138.08,137.7417,28551525,
2024-03-04,136.54,136.63,132.86,134.2,133.8712,43571510,
2024-03-05,132.74,134.02,131.55,133.78,133.4523,28447550,
2024-03-06,134.24,134.74,131.95,132.56,132.2352,23175200,
2024-03-07,133.89,135.82,132.66,135.24,134.9087,24107282,
2024-03-08,135.035,138.985,134.8,136.29,135.9561,26495160,
2024-03-11,137.07,139.98,137.07,138.94,138.5996,22536365,
2024-03-12,138.25,140.28,138.21,139.62,139.278,19019696,
2024-03-13,140.06,142.19,140.01,140.77,140.4251,19636999,
2024-03-14,142.3,144.73,141.485,144.34,143.9864,36117913,
2024-03-15,143.41,144.34,141.1301,142.17,141.8217,41039494,
2024-03-18,149.37,152.93,148.14,148.48,148.1162,47676689,
2024-03-19,148.98,149.62,147.01,147.92,147.5576,17748367,
2024-03-20,148.79,149.76,147.665,149.68,149.3133,17729996,
2024-03-21,150.32,151.305,148.0101,148.74,148.3756,19843915,
2024-03-22,150.24,152.56,150.09,151.77,151.3982,19252925,
2024-03-25,150.95,151.456,148.8,151.15,150.7797,15114728,
2024-03-26,151.24,153.2,151.03,151.7,151.3284,19312694,
2024-03-27,152.145,152.69,150.13,151.94,151.5678,16621964,
2024-03-28,152.0,152.67,151.33,152.26,151.887,21105628,
2024-04-01,151.83,157.0,151.65,156.5,156.1166,24469815,
2024-04-02,154.75,155.99,153.46,155.87,155.4881,17598064,
2024-04-03,154.92,156.55,154.1321,156.37,155.9869,17266175,
2024-04-04,155.08,156.18,151.88,151.94,151.5678,24184842,
2024-04-05,151.68,154.84,151.081,153.94,153.5629,16297319,
2024-04-08,154.015,156.655,153.99,156.14,155.7575,16641530,
2024-04-09,157.35,159.89,156.64,158.14,157.7526,21538140,
2024-04-10,157.88,158.16,156.2,157.66,157.2738,16339174,
2024-04-11,158.34,161.1199,157.93,160.79,160.3961,17841703,
2024-04-12,159.405,161.7,158.6,159.19,158.8,16989765,
2024-04-15,160.28,160.83,156.15,156.33,155.947,21140948,
2024-04-16,155.64,157.23,155.05,156.0,155.6178,15413201,
2024-04-17,157.19,158.681,156.135,156.88,156.4957,16237752,
2024-04-18,156.925,158.485,156.21,157.46,157.0742,14016065,
2024-04-19,157.75,157.99,153.91,155.72,155.3385,21479881,
2024-04-22,156.01,159.185,155.66,157.95,157.563,17243870,
2024-04-23,158.59,160.48,157.965,159.92,159.5282,16115408,
2024-04-24,159.09,161.39,158.82,161.1,160.7053,19485694,
2024-04-25,153.36,158.28,152.768,157.95,157.563,36197789,
2024-04-26,175.99,176.42,171.4,173.69,173.2645,56500787,
2024-04-29,170.77,171.38,167.06,167.9,167.4887,35914561,
2024-04-30,167.38,169.87,164.5,164.64,164.2367,29420755,
2024-05-01,166.18,168.81,164.9,165.57,165.1644,25223245,
2024-05-02,166.67,168.53,165.69,168.46,168.0473,17041119,
2024-05-03,169.54,169.85,164.98,168.99,168.576,22767056,
2024-05-06,169.22,169.9,167.89,169.83,169.4139,15147906,
2024-05-07,170.12,173.47,170.0,172.98,172.5562,21102434,
2024-05-08,170.75,171.9092,170.522,171.16,170.7407,14569858,
2024-05-09,171.15,172.44,169.93,171.58,171.1597,11937704,
2024-05-10,169.69,171.34,167.91,170.29,169.8728,18740458,
2024-05-13,165.847,170.95,165.76,170.9,170.4813,19648585,
2024-05-14,171.59,172.78,170.42,171.93,171.5088,18729463,
2024-05-15,172.3,174.0459,172.03,173.88,173.454,20958245,
2024-05-16,174.6,176.34,174.05,175.43,175.0002,17247311,
2024-05-17,175.55,177.495,174.98,177.29,176.8557,16546353,
2024-05-20,177.31,179.95,177.225,178.46,178.0228,17495122,
2024-05-21,178.4,179.82,177.31,179.54,179.1002,14706021,
2024-05-22,178.4,178.852,176.7801,178.0,177.5639,16189404,
2024-05-23,178.78,179.91,174.54,175.06,174.6311,14928363,
2024-05-24,176.52,177.3044,175.2,176.33,175.898,11403560,
2024-05-28,175.74,178.51,175.68,178.02,177.5839,15655340,
2024-05-29,176.81,178.23,176.26,177.4,176.9654,15023847,
2024-05-30,176.69,176.69,173.23,173.56,173.1348,18844036,
2024-05-31,173.4,174.42,170.97,173.96,173.5338,28085151,
2024-06-03,173.88,175.86,172.45,174.42,173.9927,20742798,
2024-06-04,174.45,175.19,173.22,175.13,174.701,14066602,
2024-06-05,176.535,177.97,175.29,177.07,176.6362,15233861,
2024-06-06,177.43,178.71,177.21,178.35,177.9131,14255818,
2024-06-07,178.46,179.42,175.79,175.95,175.5189,14716270,
2024-06-10,176.45,178.47,174.38,176.63,176.3978,17122247,
2024-06-11,177.72,178.39,175.44,178.19,177.9557,14402401,
2024-06-12,179.75,182.08,177.78,179.56,179.3239,18600421,
2024-06-13,177.84,178.51,176.66,176.74,176.5076,15956941,
2024-06-14,175.852,178.73,175.852,178.37,178.1355,12361571,
2024-06-17,176.98,179.92,176.49,178.78,178.545,15272864,
2024-06-18,178.79,178.91,175.62,176.45,176.218,15640257,
2024-06-20,176.71,178.74,176.46,177.71,177.4764,16753166,
2024-06-21,178.49,182.5117,178.06,180.26,180.023,59728019,
2024-06-24,181.28,182.08,180.23,180.79,180.5523,18198282,
2024-06-25,181.145,185.75,181.105,185.58,185.336,18917734,
2024-06-26,184.2,185.93,183.99,185.37,185.1263,13375715,
2024-06-27,185.645,187.5,185.45,186.86,186.6143,13025656,
2024-06-28,185.72,186.58,183.325,183.42,183.1789,23032362,
2024-07-01,184.48,185.34,182.73,184.49,184.2475,11815862,
2024-07-02,183.47,186.95,183.06,186.61,186.3647,12555545,
2024-07-03,186.3,187.62,185.385,187.39,187.1436,7409106,
2024-07-05,187.32,192.26,187.32,191.96,191.7076,14303361,
2024-07-08,191.365,191.6791,189.32,190.48,190.2296,12097611,
2024-07-09,191.75,192.86,190.23,190.44,190.1896,10224925,
2024-07-10,190.75,193.31,190.62,192.66,192.4067,12052906,
2024-07-11,191.34,192.41,186.82,187.3,187.0538,16451981,
2024-07-12,186.92,188.69,186.14,186.78,186.5344,14449113,
2024-07-15,186.49,189.9,186.49,188.19,187.9426,12186015,
2024-07-16,188.96,190.34,185.12,185.5,185.2561,12760102,
2024-07-17,184.68,185.23,181.62,182.62,182.3799,17376563,
2024-07-18,183.54,184.05,178.21,179.22,178.9844,17877197,
2024-07-19,180.37,181.97,178.86,179.39,179.1542,14485899,
2024-07-22,182.35,184.3,181.9,183.35,183.109,16303896,
2024-07-23,183.84,185.22,183.33,183.6,183.3586,23772602,
2024-07-24,175.39,177.95,173.57,174.37,174.1408,31250683,
2024-07-25,174.25,175.2,169.05,169.16,168.9376,28967880,
2024-07-26,168.77,169.84,165.865,168.68,168.4582,25150116,
2024-07-29,170.5,172.16,169.72,171.13,170.905,13768931,
2024-07-30,171.83,172.95,170.12,171.86,171.6341,13681418,
2024-07-31,174.92,175.91,171.72,173.15,172.9224,15650154,
2024-08-01,171.98,175.68,170.51,172.45,172.2233,17177833,
2024-08-02,168.19,170.21,166.39,168.4,168.1786,18907773,
2024-08-05,157.37,165.94,156.6,160.64,160.4288,34907815,
2024-08-06,160.945,162.35,158.13,160.54,160.3289,36146541,
2024-08-07,163.24,164.79,160.24,160.75,160.5387,19334246,
2024-08-08,162.344,165.5,162.03,163.84,163.6246,15733612,
2024-08-09,161.645,165.52,160.93,165.39,165.1726,13549230,
2024-08-12,165.995,166.7,163.55,163.95,163.7345,12434969,
2024-08-13,165.185,166.54,164.77,165.93,165.7119,12717628,
2024-08-14,164.21,164.96,159.53,162.03,161.817,22515895,
2024-08-15,162.21,163.52,161.49,163.17,162.9555,18392452,
2024-08-16,163.41,166.95,163.08,164.74,164.5234,16853137,
2024-08-19,167.0,168.47,166.09,168.4,168.1786,13100762,
2024-08-20,168.74,170.41,168.66,168.96,168.7379,12622523,
2024-08-21,166.99,168.64,166.57,167.63,167.4096,15269550,
2024-08-22,169.04,169.42,165.03,165.49,165.2724,19123778,
2024-08-23,166.55,167.95,165.66,167.43,167.2099,14281621,
2024-08-26,168.155,169.38,166.32,167.93,167.7092,11990305,
2024-08-27,167.61,168.245,166.16,166.38,166.1613,13718162,
2024-08-28,166.78,167.39,163.28,164.5,164.2837,15208736,
2024-08-29,166.06,167.63,161.982,163.4,163.1852,17133830,
2024-08-30,164.22,165.28,163.41,165.11,164.8929,18498777,
2024-09-03,163.315,163.38,157.855,158.61,158.4015,26533110,
2024-09-04,158.075,160.4,157.44,157.81,157.6025,17410652,
2024-09-05,157.78,161.015,157.52,158.6,158.3915,14139501,
2024-09-06,158.69,159.22,151.935,152.13,151.93,24999062,
2024-09-09,153.63,154.64,148.2,149.54,149.54,28057746,
2024-09-10,151.45,152.3,149.5427,150.01,150.01,20401774,
2024-09-11,151.09,152.48,148.7,152.15,152.15,18991486,
2024-09-12,154.81,155.61,153.5,155.54,155.54,21024062,
2024-09-13,156.362,159.275,156.11,158.37,158.37,16733908,Data is limited by one year as you have free subscription
