date,open,high,low,close,adjusted_close,volume,warning
2023-11-02,155.22,159.65,153.93,155.77,152.6989,3828353,
2023-11-03,155.45,155.49,149.9,150.78,147.8072,3275872,
2023-11-06,152.0,152.64,148.74,149.92,146.9642,2427680,
2023-11-07,148.3,148.58,144.74,146.16,143.2783,2843250,
2023-11-08,145.23,146.175,143.09,143.5,140.6708,2949816,
2023-11-09,144.0,145.0,141.42,141.8,139.0043,2297464,
2023-11-10,143.4,145.42,142.545,145.13,142.2686,2377760,
2023-11-13,145.07,147.355,144.48,146.76,143.8665,2400900,
2023-11-14,147.3,151.1,147.3,150.67,147.6994,2986441,
2023-11-15,149.73,152.805,149.3,150.33,148.1775,3226651,
2023-11-16,148.88,150.49,143.875,145.1,143.0224,3494230,
2023-11-17,146.25,150.27,145.9,147.9,145.7823,3453121,
2023-11-20,148.91,150.6315,148.54,148.99,146.8567,2387198,
2023-11-21,147.91,148.21,146.095,147.63,145.5161,1926801,
2023-11-22,145.0,149.38,144.06,149.21,147.0735,2422667,
2023-11-24,149.79,151.51,149.36,149.5,147.3594,1264258,
2023-11-27,149.05,150.695,148.36,150.55,148.3943,2178824,
2023-11-28,151.0,152.57,149.83,149.99,147.8423,2465065,
2023-11-29,151.31,152.26,147.16,147.42,145.3091,2936142,
2023-11-30,148.42,151.63,147.26,149.19,147.0538,5973467,
2023-12-01,148.78,153.77,148.44,151.42,149.2519,3124568,
2023-12-04,150.0,151.98,148.465,151.39,149.2223,3075239,
2023-12-05,151.44,153.02,148.62,148.92,146.7877,2761282,
2023-12-06,147.76,147.76,143.09,143.18,141.1298,4039855,
2023-12-07,143.61,145.0,140.975,141.58,139.5528,3606635,
2023-12-08,142.61,144.145,142.065,143.02,140.9721,3092155,
2023-12-11,142.5,144.74,142.27,143.85,141.7903,3017797,
2023-12-12,142.53,143.97,141.45,143.37,141.3171,2930267,
2023-12-13,143.21,146.8,142.57,146.66,144.56,3457513,
2023-12-14,149.06,150.89,147.32,150.89,148.7295,3559776,
2023-12-15,145.71,149.5,144.514,148.38,146.2554,12266880,
2023-12-18,150.93,153.0675,150.385,151.81,149.6363,3307387,
2023-12-19,151.87,153.84,150.97,153.77,151.5682,2584131,
2023-12-20,154.33,156.2799,153.42,153.63,151.4302,3166098,
2023-12-21,153.65,155.11,151.39,152.66,150.4741,2064789,
2023-12-22,153.85,154.18,150.78,150.87,148.7097,2121418,
2023-12-26,151.82,153.14,150.67,152.08,149.9024,1525456,
2023-12-27,151.48,151.92,149.55,149.88,147.7339,1712705,
2023-12-28,149.01,149.5,146.87,146.88,144.7769,2372470,
2023-12-29,147.91,149.72,147.6,148.36,146.2357,2507120,
2024-01-02,149.03,152.41,149.03,152.36,150.1784,3187634,
2024-01-03,152.5,159.99,152.38,157.89,155.6292,4674164,
2024-01-04,159.83,162.31,153.34,153.4,151.2035,4495841,
2024-01-05,154.75,155.98,151.555,152.5,150.3164,3373870,
2024-01-08,150.0,156.34,148.4601,156.26,154.0226,3108221,
2024-01-09,155.98,156.125,153.89,154.31,152.1005,2767893,
2024-01-10,154.71,155.9,151.94,152.84,150.6515,2327407,
2024-01-11,153.42,156.0,153.42,155.39,153.165,2534121,
2024-01-12,157.65,158.91,156.5,157.46,155.2054,2473635,
2024-01-16,158.41,160.015,154.0,154.12,151.9132,3267961,
2024-01-17,152.44,154.765,151.425,152.0,149.8236,2691040,
2024-01-18,151.55,152.35,148.89,151.8,149.6264,2722134,
2024-01-19,152.32,153.08,151.733,152.98,150.7895,2492742,
2024-01-22,153.18,154.52,151.61,154.44,152.2286,2661292,
2024-01-23,153.76,154.905,152.46,153.97,151.7653,2601645,
2024-01-24,154.97,155.54,154.0,155.1,152.8792,1850979,
2024-01-25,156.5,157.97,154.895,157.27,155.0181,2912529,
2024-01-26,157.19,160.83,156.29,160.52,158.2216,3248630,
2024-01-29,160.55,160.94,158.5,160.14,157.847,3124003,
2024-01-30,162.25,170.18,158.57,169.89,167.4574,5858732,
2024-01-31,169.99,171.42,163.62,165.6,163.2288,4260362,
2024-02-01,166.44,169.23,163.5,167.53,165.1312,3203733,
2024-02-02,167.83,168.43,164.29,166.33,163.9484,2301106,
2024-02-05,165.51,171.57,164.3701,171.12,168.6698,3430280,
2024-02-06,171.4,173.325,166.44,166.64,164.2539,2782990,
2024-02-07,167.34,169.92,167.11,169.59,167.1617,1952417,
2024-02-08,169.59,171.3899,168.65,169.68,167.2504,1789584,
2024-02-09,169.81,170.6908,168.73,169.97,167.5362,2185905,
2024-02-12,170.56,171.7,168.69,168.89,166.4717,2772276,
2024-02-13,168.5,170.9,166.84,169.88,167.4475,2367017,
2024-02-14,171.18,171.6777,167.125,169.88,167.4475,2510050,
2024-02-15,169.11,172.5,168.82,171.31,168.8571,2094962,
2024-02-16,171.46,172.18,169.91,170.01,167.5757,1964333,
2024-02-20,168.66,168.81,163.62,164.29,162.7272,2896213,
2024-02-21,164.62,166.37,163.9,166.05,164.4705,2544250,
2024-02-22,165.12,167.98,163.6598,167.75,166.1543,2561453,
2024-02-23,167.03,170.47,166.2,169.54,167.9273,1929247,
2024-02-26,169.63,175.29,169.03,172.44,170.7997,2736033,
2024-02-27,172.92,174.16,170.91,171.13,169.5022,2046218,
2024-02-28,170.74,171.57,166.37,167.16,165.5699,2605248,
2024-02-29,167.37,170.0,166.5,169.23,167.6202,4548312,
2024-03-01,170.35,174.33,170.35,173.21,171.5624,2763064,
2024-03-04,172.71,175.97,171.34,173.75,172.0973,3154656,
2024-03-05,173.25,177.99,172.94,175.17,173.5037,2777750,
2024-03-06,176.0,177.36,173.5,175.18,173.5137,2483971,
2024-03-07,176.5,180.23,175.65,178.97,177.2676,2726890,
2024-03-08,178.1,181.18,178.1,179.55,177.8421,2513081,
2024-03-11,178.41,181.63,177.15,181.41,179.6844,2467307,
2024-03-12,181.35,182.95,178.65,181.2,179.4764,2744106,
2024-03-13,183.28,189.82,183.23,188.89,187.0932,3510301,
2024-03-14,190.7,192.265,187.76,188.98,187.1824,3005088,
2024-03-15,189.23,195.1185,189.23,193.84,191.9962,9044654,
2024-03-18,194.76,195.06,192.16,193.48,191.6396,2073495,
2024-03-19,193.55,196.75,193.0,196.57,194.7002,2509655,
2024-03-20,195.52,198.37,194.57,197.75,195.869,1957295,
2024-03-21,198.09,199.89,196.33,199.21,197.3151,1681534,
2024-03-22,200.0,200.62,198.3,200.17,198.2659,2281392,
2024-03-25,201.0,203.015,199.52,199.83,197.9292,2042221,
2024-03-26,199.99,200.89,197.1,197.38,195.5025,1673425,
2024-03-27,196.66,198.1,195.35,196.99,195.1162,1675007,
2024-03-28,197.75,202.05,195.95,201.5,199.5833,6064106,
2024-04-01,201.29,205.49,199.46,204.41,202.4656,2201092,
2024-04-02,205.47,211.54,204.5001,211.38,209.3693,3517268,
2024-04-03,211.75,218.59,211.75,214.96,212.9153,3902712,
2024-04-04,216.98,218.85,215.4,216.25,214.193,3189724,
2024-04-05,219.57,221.11,217.63,219.13,217.0456,2689990,
2024-04-08,218.57,219.74,216.6,216.98,214.916,2478364,
2024-04-09,216.98,217.995,210.08,212.12,210.1023,3052511,
2024-04-10,211.83,215.24,210.5675,211.22,209.2108,2663899,
2024-04-11,212.13,213.8376,209.05,212.27,210.2508,2208791,
2024-04-12,213.86,214.0,207.65,208.77,206.7841,2086940,
2024-04-15,210.55,210.8,206.18,207.02,205.0508,2586963,
2024-04-16,207.35,207.68,201.66,203.86,201.9208,1599848,
2024-04-17,204.98,205.605,201.415,202.46,200.5342,1816833,
2024-04-18,203.06,203.06,193.74,195.02,193.1649,2713552,
2024-04-19,196.32,198.58,195.03,196.38,194.512,1748806,
2024-04-22,196.25,199.37,194.3,198.25,196.3642,1437223,
2024-04-23,196.8,199.79,194.8,199.65,197.7509,1703224,
2024-04-24,198.82,199.46,195.03,199.14,197.2457,1473294,
2024-04-25,198.15,200.39,196.46,199.51,197.6122,1295208,
2024-04-26,197.54,198.8534,195.865,198.39,196.5029,1954070,
2024-04-29,198.0,201.36,197.68,200.51,198.6027,2051929,
2024-04-30,194.49,196.98,181.4,181.72,179.9914,5782073,
2024-05-01,181.1,184.06,176.87,178.97,177.2676,3856878,
2024-05-02,179.59,183.81,179.05,182.95,181.2097,2682721,
2024-05-03,183.76,184.56,180.12,182.55,180.8135,1868555,
2024-05-06,184.05,184.77,182.41,182.78,181.0414,1906330,
2024-05-07,182.96,184.24,180.33,180.92,179.1991,1706675,
2024-05-08,180.18,182.75,179.4201,180.93,179.209,1844618,
2024-05-09,181.38,183.82,180.54,182.93,181.1899,1295908,
2024-05-10,183.7,184.7218,178.62,179.56,177.852,1584400,
2024-05-13,180.07,180.25,177.3,177.86,176.1682,1681005,
2024-05-14,175.33,175.59,169.14,174.51,172.85,4660938,
2024-05-15,173.2,173.65,170.11,172.65,171.82,2546599,
2024-05-16,172.2,175.68,172.0,174.77,173.9298,2788157,
2024-05-17,176.06,181.05,175.8422,179.67,178.8063,3142696,
2024-05-20,179.72,180.43,175.2,176.08,175.2335,2454906,
2024-05-21,175.61,178.925,175.61,176.58,175.7311,2345371,
2024-05-22,175.62,177.9,174.08,176.02,175.1738,2249980,
2024-05-23,177.88,177.93,175.65,176.56,175.7112,2740747,
2024-05-24,177.4,178.92,176.21,177.8,176.9452,1805957,
2024-05-28,177.94,180.64,177.94,179.16,178.2987,2380997,
2024-05-29,178.8,178.99,172.33,172.46,171.6309,2624477,
2024-05-30,172.0,175.32,171.0,172.01,171.1831,2571753,
2024-05-31,172.42,177.53,172.17,176.61,175.761,3935572,
2024-06-03,176.37,176.54,172.86,174.75,173.9099,2513923,
2024-06-04,173.18,175.94,171.415,175.26,174.4175,2318969,
2024-06-05,176.16,176.91,173.5,173.92,173.0839,2148547,
2024-06-06,173.47,176.84,173.16,175.73,174.8852,2229137,
2024-06-07,175.43,178.17,174.25,175.1,174.2582,1908971,
2024-06-10,175.0,176.11,172.9,174.34,173.5019,2526075,
2024-06-11,173.25,175.17,171.27,174.46,173.6213,2097809,
2024-06-12,175.9,176.32,168.14,168.76,167.9487,3080335,
2024-06-13,169.27,172.1,167.9473,170.51,169.6903,3284135,
2024-06-14,169.46,171.17,168.715,170.07,169.2524,2933965,
2024-06-17,169.48,172.23,169.04,171.73,170.9044,3006493,
2024-06-18,173.25,175.5,171.1,172.45,171.621,2558032,
2024-06-20,172.89,177.21,172.5,173.66,172.8251,3176698,
2024-06-21,174.93,175.49,172.36,172.67,171.8399,7346460,
2024-06-24,172.77,174.61,172.55,173.99,173.1536,2327773,
2024-06-25,173.77,175.49,171.56,175.19,174.3478,2149543,
2024-06-26,175.89,176.29,172.8,174.3,173.4621,1704099,
2024-06-27,175.71,177.28,172.14,172.91,172.0788,1648826,
2024-06-28,174.96,174.96,172.02,173.48,172.646,3656319,
2024-07-01,175.0,175.58,171.7,174.79,173.9497,1705250,
2024-07-02,177.41,177.94,173.51,174.14,173.3028,2531590,
2024-07-03,173.69,175.0,171.7,174.99,174.1488,1344597,
2024-07-05,174.13,174.52,169.6908,170.74,169.9192,1587492,
2024-07-08,169.34,171.78,166.74,167.47,166.6649,1897578,
2024-07-09,164.0,166.6,162.82,162.92,162.1368,3710051,
2024-07-10,162.01,163.8,161.24,162.18,161.4003,2457599,
2024-07-11,161.64,165.95,161.14,164.29,163.5002,2212458,
2024-07-12,165.38,165.67,162.11,165.46,164.6646,2256566,
2024-07-15,166.82,168.66,166.07,166.71,165.9086,2198834,
2024-07-16,165.53,167.99,163.775,167.67,166.8639,2271626,
2024-07-17,168.0,172.48,164.17,165.56,164.7641,3218719,
2024-07-18,167.0,168.25,164.03,164.52,163.7291,3014605,
2024-07-19,165.64,166.88,164.01,165.16,164.366,3037126,
2024-07-22,165.1,167.69,164.12,165.9,165.1025,2620859,
2024-07-23,165.9,166.31,163.55,163.97,163.1817,2018340,
2024-07-24,164.05,167.73,163.72,167.55,166.7445,2534886,
2024-07-25,167.76,172.57,165.83,171.5,170.6755,2366500,
2024-07-26,172.09,173.1,170.01,172.65,171.82,1789399,
2024-07-29,172.55,173.96,169.74,171.96,171.1333,1744534,
2024-07-30,172.22,179.47,171.96,178.29,177.4329,2357999,
2024-07-31,180.94,183.31,176.94,177.02,176.169,1852860,
2024-08-01,177.34,179.46,171.98,173.18,172.3475,1363286,
2024-08-02,171.17,171.59,164.08,164.64,163.8485,2599758,
2024-08-05,159.15,162.71,157.5,162.05,161.271,2702407,
2024-08-06,165.34,173.63,164.02,170.89,170.0685,2467884,
2024-08-07,172.89,173.28,168.57,169.35,168.5359,1753512,
2024-08-08,170.0,174.881,169.715,174.15,173.3128,2373276,
2024-08-09,173.7,176.41,173.34,175.83,174.9847,2321874,
2024-08-12,177.1,178.36,175.14,176.38,175.5321,2970549,
2024-08-13,174.48,175.89,173.13,175.75,174.9051,2087326,
2024-08-14,176.62,179.62,175.85,179.05,178.1892,2968929,
2024-08-15,180.52,182.0,179.0,180.75,179.8811,2391395,
2024-08-16,179.66,182.36,179.26,180.03,179.1645,2452592,
2024-08-19,180.44,180.44,178.0,178.9,178.04,2076635,
2024-08-20,178.36,178.43,171.55,171.61,170.785,2701144,
2024-08-21,171.56,174.49,171.0,171.97,171.97,2088076,
2024-08-22,172.01,173.17,171.04,171.78,171.78,2178855,
2024-08-23,173.1,175.53,172.65,175.31,175.31,1995981,
2024-08-26,176.7,177.572,172.82,173.2,173.2,1903237,
2024-08-27,172.75,172.9,169.79,169.89,169.89,1657218,
2024-08-28,169.0,171.95,168.08,169.93,169.93,2143129,
2024-08-29,169.4,171.53,167.28,170.97,170.97,2338712,
2024-08-30,170.34,177.48,169.96,177.12,177.12,3460905,
2024-09-03,174.53,175.65,172.8,173.82,173.82,3523720,
2024-09-04,174.14,176.775,171.24,171.75,171.75,2471382,
2024-09-05,172.66,172.86,168.09,168.46,168.46,2879312,
2024-09-06,168.95,170.1,164.8,166.0,166.0,2242556,
2024-09-09,167.22,167.71,162.68,163.25,163.25,3642879,
2024-09-10,163.97,164.9,160.17,163.54,163.54,2800505,
2024-09-11,163.18,163.59,157.22,158.61,158.61,3379576,
2024-09-12,158.61,161.88,158.58,161.49,161.49,2370629,
2024-09-13,162.73,165.81,161.97,163.58,163.58,2563058,Data is limited by one year as you have free subscription
