date,open,high,low,close,adjusted_close,volume,warning
2024-03-01,35.48,36.25,35.45,35.64,35.0888,5702800,
2024-03-04,35.57,35.78,35.15,35.18,34.6359,5974300,
2024-03-05,34.99,35.42,34.87,35.18,34.8041,4846700,
2024-03-06,35.74,35.87,35.11,35.35,34.9723,7840600,
2024-03-07,35.42,36.37,35.38,36.19,35.8033,6568000,
2024-03-08,36.19,36.44,35.78,36.21,35.8231,5601500,
2024-03-11,36.02,36.77,35.62,36.66,36.2683,6561200,
2024-03-12,36.83,37.02,36.51,36.75,36.3573,6193800,
2024-03-13,37.18,37.69,35.64,36.53,36.1396,13037200,
2024-03-14,36.7,37.66,36.65,37.61,37.2081,10038100,
2024-03-15,37.4,38.15,37.4,37.73,37.3268,14419300,
2024-03-18,37.8,38.11,37.6,37.71,37.307,5540100,
2024-03-19,37.7,38.48,37.69,38.47,38.0589,5649100,
2024-03-20,38.19,38.45,37.82,38.22,37.8116,5711200,
2024-03-21,38.28,38.65,38.13,38.46,38.049,5623600,
2024-03-22,38.5,38.88,38.13,38.39,37.9798,5011600,
2024-03-25,38.7,39.23,38.49,38.82,38.4052,6020200,
2024-03-26,38.91,39.06,38.28,38.31,37.9006,4408900,
2024-03-27,38.23,38.85,38.15,38.83,38.4151,3537700,
2024-03-28,39.13,39.6,39.13,39.42,38.9988,5828600,
2024-04-01,39.62,40.06,39.09,39.93,39.5033,5012900,
2024-04-02,40.28,40.44,39.52,39.91,39.4835,5715200,
2024-04-03,40.19,40.94,40.06,40.84,40.4036,5700700,
2024-04-04,41.0,41.21,40.5,40.65,40.2156,5672000,
2024-04-05,40.85,41.44,40.64,41.24,40.7993,4628200,
2024-04-08,41.45,41.56,40.96,40.96,40.5223,5982100,
2024-04-09,41.2,41.35,40.6,40.98,40.5421,4205000,
2024-04-10,40.85,41.38,40.55,41.11,40.6707,5466100,
2024-04-11,41.25,41.28,40.29,40.94,40.5025,4353500,
2024-04-12,41.22,41.55,39.56,39.67,39.2461,7874300,
2024-04-15,39.93,40.17,39.09,39.1,38.6822,5376600,
2024-04-16,38.89,39.09,38.1,38.44,38.0292,6349600,
2024-04-17,38.39,38.83,37.87,38.04,37.6335,4702900,
2024-04-18,38.55,39.29,38.45,38.65,38.237,6806200,
2024-04-19,38.22,39.22,38.04,39.08,38.6624,6569200,
2024-04-22,38.74,39.25,38.15,38.72,38.3062,6650000,
2024-04-23,39.25,39.37,38.02,38.59,38.1776,9378300,
2024-04-24,38.3,39.25,38.01,38.72,38.3062,7778100,
2024-04-25,38.67,38.91,38.18,38.72,38.3062,6082900,
2024-04-26,38.63,38.88,38.3,38.54,38.1282,5056600,
2024-04-29,38.5,38.89,38.31,38.88,38.4645,3936700,
2024-04-30,38.69,38.8,37.43,37.47,37.0696,7441100,
2024-05-01,37.4,37.7,36.1,36.33,35.9418,7796400,
2024-05-02,36.66,37.04,36.46,36.7,36.3078,5034200,
2024-05-03,36.74,36.89,36.24,36.73,36.3375,3899000,
2024-05-06,37.09,37.48,36.81,36.92,36.5255,5528500,
2024-05-07,36.89,37.56,36.89,37.2,36.8025,4533700,
2024-05-08,36.85,37.42,36.77,37.04,36.6442,4167200,
2024-05-09,37.08,37.56,36.95,37.48,37.0795,5883900,
2024-05-10,37.65,37.82,36.96,37.07,36.6739,4942300,
2024-05-13,37.28,37.37,36.98,37.34,36.941,4721200,
2024-05-14,37.42,37.78,37.19,37.56,37.1586,5502800,
2024-05-15,37.49,37.55,36.42,37.36,36.9608,4578300,
2024-05-16,37.17,37.57,37.09,37.48,37.0795,3612800,
2024-05-17,37.71,37.92,37.4,37.9,37.495,3639400,
2024-05-20,37.87,38.04,37.54,37.96,37.5544,5844300,
2024-05-21,37.87,38.35,37.6,37.63,37.2279,4093900,
2024-05-22,37.4,37.49,36.23,36.37,35.9814,7000400,
2024-05-23,36.52,36.84,35.82,35.98,35.5955,7214400,
2024-05-24,36.14,36.42,35.91,36.11,35.7241,4017700,
2024-05-28,36.39,37.07,36.22,36.52,36.1298,4840200,
2024-05-29,36.24,36.46,35.78,35.81,35.4273,6275500,
2024-05-30,35.7,36.15,35.68,35.96,35.5757,4294800,
2024-05-31,35.9,36.79,35.85,36.7,36.3078,9384200,
2024-06-03,36.7,36.71,34.46,34.74,34.3688,7969000,
2024-06-04,34.34,34.44,33.65,33.87,33.5081,8608900,
2024-06-05,33.81,33.96,33.26,33.48,33.2893,7989900,
2024-06-06,33.41,33.9,33.21,33.82,33.6274,9083200,
2024-06-07,33.65,34.36,33.46,34.08,33.8859,7534800,
2024-06-10,34.18,34.81,33.77,34.51,34.3135,6262400,
2024-06-11,34.15,34.51,33.87,34.48,34.2836,4872400,
2024-06-12,34.82,35.04,34.38,34.56,34.3632,6997400,
2024-06-13,34.28,34.48,33.31,33.77,33.5777,5759600,
2024-06-14,33.65,33.65,32.6,32.92,32.7325,7004200,
2024-06-17,32.93,33.59,32.8,33.41,33.2197,8363800,
2024-06-18,33.62,33.92,32.88,32.94,32.7524,11520200,
2024-06-20,33.13,33.53,32.85,33.33,33.1402,12583700,
2024-06-21,33.47,33.84,33.05,33.64,33.4484,43586100,
2024-06-24,33.84,34.62,33.72,34.34,34.1444,10900000,
2024-06-25,34.17,34.72,34.09,34.62,34.4228,6840200,
2024-06-26,34.48,34.57,33.89,34.03,33.8362,7334400,
2024-06-27,34.07,34.2,33.49,33.61,33.4186,9507000,
2024-06-28,33.9,34.13,33.69,33.78,33.5876,19130600,
2024-07-01,33.96,34.01,33.29,33.43,33.2396,6184400,
2024-07-02,33.65,33.94,33.38,33.62,33.4285,7591800,
2024-07-03,33.81,34.12,33.61,33.78,33.5876,3917100,
2024-07-05,33.7,33.82,32.87,33.1,32.9115,6890400,
2024-07-08,33.0,33.32,32.92,33.21,33.0209,4909100,
2024-07-09,32.93,33.31,32.63,32.83,32.643,6681300,
2024-07-10,32.73,33.22,32.6,33.02,32.8319,5927600,
2024-07-11,33.0,33.75,32.84,33.62,33.4285,8381100,
2024-07-12,33.99,33.99,33.55,33.94,33.7467,6790800,
2024-07-15,34.35,35.69,33.98,35.23,35.0294,11872900,
2024-07-16,35.14,36.28,34.61,35.96,35.7552,12012500,
2024-07-17,36.17,36.74,36.08,36.36,36.1529,9098200,
2024-07-18,36.36,37.08,36.3,36.44,36.2325,11484300,
2024-07-19,34.25,35.23,33.7,34.4,34.2041,18696900,
2024-07-22,33.83,34.18,33.37,33.39,33.1998,13880800,
2024-07-23,33.38,33.59,33.02,33.49,33.2993,10264500,
2024-07-24,33.6,33.66,32.89,32.99,32.8021,10136200,
2024-07-25,32.98,34.42,32.73,34.16,33.9655,10808400,
2024-07-26,34.31,34.53,33.79,34.4,34.2041,6737800,
2024-07-29,34.31,34.45,33.71,33.88,33.687,4742300,
2024-07-30,33.77,34.48,33.77,34.3,34.1047,7215400,
2024-07-31,34.62,34.97,34.53,34.68,34.4825,8096800,
2024-08-01,34.45,34.62,33.06,33.24,33.0507,8402800,
2024-08-02,32.75,32.81,31.42,31.82,31.6388,11237000,
2024-08-05,31.0,31.09,30.31,30.88,30.7041,9560200,
2024-08-06,30.87,31.33,30.69,30.93,30.7538,7760500,
2024-08-07,31.43,31.47,30.67,30.74,30.74,8365187,
2024-08-08,30.8,31.2799,30.76,31.23,31.23,6142432,
2024-08-09,31.21,31.395,30.99,31.0,31.0,4846566,
2024-08-12,31.24,31.685,31.18,31.38,31.38,5072667,
2024-08-13,31.07,31.265,30.855,31.09,31.09,6076165,
2024-08-14,31.25,31.34,30.825,30.87,30.87,8870885,
2024-08-15,31.29,31.71,31.16,31.28,31.28,10671789,
2024-08-16,31.0,31.47,30.91,31.38,31.38,6481398,
2024-08-19,31.45,32.18,31.45,31.85,31.85,6224091,
2024-08-20,31.68,31.76,31.05,31.08,31.08,6250136,
2024-08-21,31.43,31.585,30.95,31.21,31.21,6201799,
2024-08-22,31.28,31.32,31.03,31.15,31.15,4860206,
2024-08-23,31.43,31.945,31.355,31.76,31.76,5391732,
2024-08-26,32.31,32.4501,31.67,31.87,31.87,4848888,
2024-08-27,31.84,31.94,31.27,31.62,31.62,5710455,
2024-08-28,31.22,31.28,30.82,31.0,31.0,6303382,
2024-08-29,31.37,31.545,30.8306,31.38,31.38,5204420,
2024-08-30,31.08,31.27,30.75,31.09,31.09,11287258,
2024-09-03,30.52,30.68,29.78,29.85,29.85,11025278,
2024-09-04,29.9,30.21,29.21,29.42,29.42,9277613,
2024-09-05,29.74,29.75,28.99,29.07,29.07,7792569,
2024-09-06,29.06,29.39,28.43,28.59,28.59,9271220,
2024-09-09,28.6,29.045,28.5461,28.68,28.68,8090316,
2024-09-10,28.71,28.82,27.96,28.31,28.31,7294300,
2024-09-11,28.39,28.39,27.525,27.97,27.97,11045165,
2024-09-12,28.07,28.2,27.54,28.02,28.02,14506882,
2024-09-13,28.02,28.435,27.67,27.87,27.87,9063923,Data is limited by one year as you have free subscription
